"","Reference","year","month","Season","BAY_SEGMENT","TGTaxaScore","PelagicTaxaScore","LRScore","PropBenthicScore","NumGuildsScore","PropSelectScore","BenthicTaxaScore","NumTaxaScore","SelecTaxaScore","Cumul_Score"
"1032","TBM2003120503","2003","12","Winter",1,10,10,0,10,0,7,2,1,2,47
"1033","TBM2004010506","2004","01","Winter",1,10,10,0,10,0,0,1,0,0,34
"1034","TBM2004010903","2004","01","Winter",1,10,10,0,0,0,0,0,0,0,22
"1035","TBM2004010905","2004","01","Winter",1,10,10,0,2,0,6,2,3,3,40
"1036","TBM2004010906","2004","01","Winter",1,10,10,0,5,3,0,2,2,0,36
"1037","TBM2004010907","2004","01","Winter",1,10,10,0,7,3,3,2,2,2,43
"1038","TBM2004020104","2004","02","Winter",1,10,10,1,8,7,8,10,10,10,82
"1039","TBM2004020106","2004","02","Winter",1,10,10,0,0,0,10,0,0,2,36
"1040","TBM2004020107","2004","02","Winter",1,10,10,0,0,3,3,0,3,3,36
"1041","TBM2004021001","2004","02","Winter",1,10,10,0,10,0,10,1,0,2,48
"1042","TBM2004021002","2004","02","Winter",1,10,10,0,3,10,6,4,6,5,60
"1043","TBM2004021005","2004","02","Winter",1,10,10,0,0,0,10,0,0,2,36
"1044","TBM2004031204","2004","03","Winter",1,10,10,0,5,3,5,1,1,2,41
"1045","TBM2004031205","2004","03","Winter",1,10,10,0,0,0,0,0,0,0,22
"1046","TBM2004031206","2004","03","Winter",1,10,10,0,2,3,8,1,2,3,43
"1047","TBM2004031207","2004","03","Winter",1,10,10,0,1,3,0,2,2,0,31
"1048","TBM2004120102","2004","12","Winter",1,10,10,2,9,7,2,8,7,5,67
"1049","TBM2004120104","2004","12","Winter",1,10,10,0,0,0,0,0,0,0,22
"1050","TBM2004120105","2004","12","Winter",1,10,10,0,8,3,3,3,3,2,47
"1051","TBM2004120106","2004","12","Winter",1,10,10,0,3,7,5,1,2,3,46
"1052","TBM2004121204","2004","12","Winter",1,10,10,10,10,7,3,10,10,10,89
"1053","TBM2004121205","2004","12","Winter",1,10,10,0,8,7,3,3,3,3,52
"1054","TBM2004121206","2004","12","Winter",1,10,10,0,4,3,6,3,3,5,49
"1055","TBM2005010601","2005","01","Winter",1,10,10,0,0,3,6,1,2,3,39
"1056","TBM2005010602","2005","01","Winter",1,10,10,0,8,3,6,4,3,5,54
"1057","TBM2005010603","2005","01","Winter",1,10,10,0,1,3,9,2,3,2,44
"1058","TBM2005010605","2005","01","Winter",1,10,10,0,6,7,10,2,2,3,56
"1059","TBM2005011201","2005","01","Winter",1,10,10,0,2,10,4,7,9,8,67
"1060","TBM2005011203","2005","01","Winter",1,10,10,0,4,7,4,4,5,7,57
"1061","TBM2005011404","2005","01","Winter",1,10,10,0,0,3,0,1,3,3,33
"1062","TBM2005020102","2005","02","Winter",1,10,10,0,10,7,9,5,3,7,68
"1063","TBM2005020103","2005","02","Winter",1,10,10,0,10,3,7,3,2,3,53
"1064","TBM2005020104","2005","02","Winter",1,10,10,0,0,7,0,1,3,0,34
"1065","TBM2005020401","2005","02","Winter",1,10,10,0,9,3,10,1,1,3,52
"1066","TBM2005020402","2005","02","Winter",1,10,10,0,0,0,0,0,0,0,22
"1067","TBM2005020404","2005","02","Winter",1,10,10,0,0,0,0,0,0,0,22
"1068","TBM2005020406","2005","02","Winter",1,10,10,0,4,7,10,3,3,3,56
"1069","TBM2005030201","2005","03","Winter",1,10,10,10,10,7,1,8,9,8,81
"1070","TBM2005030901","2005","03","Winter",1,10,10,0,2,7,9,4,6,10,64
"1071","TBM2005030905","2005","03","Winter",1,10,10,0,6,7,9,3,3,5,59
"1072","TBM2005030906","2005","03","Winter",1,10,10,0,5,0,5,1,1,2,38
"1073","TBM2005030907","2005","03","Winter",1,10,10,0,6,7,4,9,9,10,72
"1074","TBM2005031407","2005","03","Winter",1,10,10,0,1,7,1,3,3,3,42
"1075","TBM2005120302","2005","12","Winter",1,10,10,0,10,0,10,1,0,2,48
"1076","TBM2005120303","2005","12","Winter",1,10,10,0,0,0,0,0,0,0,22
"1077","TBM2005120304","2005","12","Winter",1,10,10,3,5,7,7,4,3,3,58
"1078","TBM2005120305","2005","12","Winter",1,10,10,0,3,3,0,1,2,0,32
"1079","TBM2005120806","2005","12","Winter",1,10,10,0,1,3,5,2,3,3,41
"1080","TBM2005121601","2005","12","Winter",1,10,10,0,5,3,8,2,3,3,49
"1081","TBM2006010301","2006","01","Winter",1,10,10,0,10,0,10,1,0,2,48
"1082","TBM2006010801","2006","01","Winter",1,10,10,0,8,0,8,1,1,2,44
"1083","TBM2006010802","2006","01","Winter",1,10,10,0,4,3,10,1,2,5,50
"1084","TBM2006010803","2006","01","Winter",1,10,10,0,0,0,0,0,0,0,22
"1085","TBM2006010807","2006","01","Winter",1,10,10,0,6,3,5,3,3,3,48
"1086","TBM2006020202","2006","02","Winter",1,10,10,0,9,7,1,3,3,3,51
"1087","TBM2006020204","2006","02","Winter",1,10,10,0,0,0,10,0,0,2,36
"1088","TBM2006020205","2006","02","Winter",1,10,10,0,5,7,5,9,10,10,73
"1089","TBM2006020207","2006","02","Winter",1,10,10,0,3,7,1,5,6,5,52
"1090","TBM2006021003","2006","02","Winter",1,10,10,0,8,10,2,5,6,5,62
"1091","TBM2006030801","2006","03","Winter",1,10,10,0,5,7,2,7,8,7,62
"1092","TBM2006030802","2006","03","Winter",1,10,10,0,9,7,2,8,8,5,66
"1093","TBM2006030803","2006","03","Winter",1,10,10,0,3,3,10,1,1,3,46
"1094","TBM2006030805","2006","03","Winter",1,10,10,0,1,7,9,4,5,7,59
"1095","TBM2006031206","2006","03","Winter",1,10,10,0,8,3,6,4,3,5,54
"1096","TBM2006120703","2006","12","Winter",1,10,10,0,0,0,0,0,0,0,22
"1097","TBM2006120705","2006","12","Winter",1,10,10,0,1,10,4,1,3,2,46
"1098","TBM2006120706","2006","12","Winter",1,10,10,0,9,7,1,6,6,5,60
"1099","TBM2006120707","2006","12","Winter",1,10,10,0,1,3,10,1,2,5,47
"1100","TBM2006121101","2006","12","Winter",1,10,10,0,10,7,2,7,6,3,61
"1101","TBM2006121105","2006","12","Winter",1,10,10,0,10,0,0,3,2,0,39
"1102","TBM2006121106","2006","12","Winter",1,10,10,0,3,7,9,4,3,5,57
"1103","TBM2007010901","2007","01","Winter",1,10,10,0,8,7,3,7,8,7,67
"1104","TBM2007010902","2007","01","Winter",1,10,10,8,7,10,3,9,8,8,81
"1105","TBM2007010906","2007","01","Winter",1,10,10,0,10,7,0,3,6,5,57
"1106","TBM2007011001","2007","01","Winter",1,10,10,0,7,7,1,10,9,7,68
"1107","TBM2007011002","2007","01","Winter",1,10,10,0,0,0,10,0,2,3,39
"1108","TBM2007011007","2007","01","Winter",1,10,10,0,8,7,3,9,8,7,69
"1109","TBM2007020602","2007","02","Winter",1,10,10,0,0,3,9,3,3,7,50
"1110","TBM2007020603","2007","02","Winter",1,10,10,0,10,7,5,4,3,3,58
"1111","TBM2007020605","2007","02","Winter",1,10,10,0,9,7,9,5,4,8,69
"1112","TBM2007020901","2007","02","Winter",1,10,10,0,4,7,0,5,5,3,49
"1113","TBM2007020902","2007","02","Winter",1,10,10,0,9,7,4,10,10,10,78
"1114","TBM2007020904","2007","02","Winter",1,10,10,0,10,3,9,2,1,2,52
"1115","TBM2007020905","2007","02","Winter",1,10,10,0,3,3,6,1,3,3,43
"1116","TBM2007030602","2007","03","Winter",1,10,10,0,9,7,1,5,4,3,54
"1117","TBM2007031001","2007","03","Winter",1,10,10,0,5,10,7,9,10,8,77
"1118","TBM2007031004","2007","03","Winter",1,10,10,0,9,7,4,3,4,5,58
"1119","TBM2007031005","2007","03","Winter",1,10,10,0,0,3,7,0,1,2,37
"1120","TBM2007031007","2007","03","Winter",1,10,10,0,0,7,5,2,3,2,43
"1121","TBM2007121002","2007","12","Winter",1,10,10,0,10,3,5,2,1,2,48
"1122","TBM2007121004","2007","12","Winter",1,10,10,0,10,7,1,9,8,8,70
"1123","TBM2007121005","2007","12","Winter",1,10,10,0,3,0,10,1,1,3,42
"1124","TBM2007121006","2007","12","Winter",1,10,10,0,9,7,7,4,3,5,61
"1125","TBM2008010601","2008","01","Winter",1,10,10,0,10,7,1,6,4,2,56
"1126","TBM2008010603","2008","01","Winter",1,10,10,5,10,7,0,8,7,5,69
"1127","TBM2008010604","2008","01","Winter",1,10,10,4,3,10,4,10,10,10,79
"1128","TBM2008010606","2008","01","Winter",1,10,10,0,9,7,2,3,3,2,51
"1129","TBM2008010702","2008","01","Winter",1,10,10,0,7,7,7,8,7,8,71
"1130","TBM2008010705","2008","01","Winter",1,10,10,0,9,10,1,10,10,10,78
"1131","TBM2008020601","2008","02","Winter",1,10,10,0,2,3,8,1,2,3,43
"1132","TBM2008020603","2008","02","Winter",1,10,10,1,3,7,7,7,8,8,68
"1133","TBM2008020605","2008","02","Winter",1,10,10,0,7,7,7,7,8,8,71
"1134","TBM2008020607","2008","02","Winter",1,10,10,0,0,7,10,3,5,7,58
"1135","TBM2008030602","2008","03","Winter",1,10,10,0,9,7,1,2,2,2,48
"1136","TBM2008030603","2008","03","Winter",1,10,10,0,2,10,4,4,7,5,58
"1137","TBM2008030605","2008","03","Winter",1,10,10,0,1,7,9,2,3,5,52
"1138","TBM2008030606","2008","03","Winter",1,10,10,3,9,7,10,9,8,10,84
"1139","TBM2008031202","2008","03","Winter",1,10,10,0,4,10,2,6,6,3,57
"1140","TBM2008031203","2008","03","Winter",1,10,10,0,5,3,1,1,2,2,38
"1141","TBM2008031204","2008","03","Winter",1,10,10,0,1,7,2,2,4,5,46
"1142","TBM2008120101","2008","12","Winter",1,10,10,0,1,7,2,5,7,3,50
"1143","TBM2008120102","2008","12","Winter",1,10,10,1,8,7,5,10,10,7,76
"1144","TBM2008120103","2008","12","Winter",1,10,10,0,8,7,2,4,3,2,51
"1145","TBM2008120104","2008","12","Winter",1,10,10,1,10,7,4,9,7,7,72
"1146","TBM2008120302","2008","12","Winter",1,10,10,8,8,7,7,7,8,10,83
"1147","TBM2008120303","2008","12","Winter",1,10,10,10,9,7,2,8,7,5,76
"1148","TBM2009010701","2009","01","Winter",1,10,10,0,3,10,1,10,10,8,69
"1149","TBM2009010801","2009","01","Winter",1,10,10,0,7,3,0,2,2,0,38
"1150","TBM2009010803","2009","01","Winter",1,10,10,1,9,10,0,10,8,2,67
"1151","TBM2009010805","2009","01","Winter",1,10,10,0,4,7,9,5,4,7,62
"1152","TBM2009020804","2009","02","Winter",1,10,10,0,8,7,1,3,5,5,54
"1153","TBM2009020901","2009","02","Winter",1,10,10,0,1,10,9,4,7,7,64
"1154","TBM2009020902","2009","02","Winter",1,10,10,0,0,7,0,1,2,2,36
"1155","TBM2009020903","2009","02","Winter",1,10,10,0,7,10,5,10,10,10,80
"1156","TBM2009020904","2009","02","Winter",1,10,10,0,8,7,7,10,10,8,78
"1157","TBM2009030303","2009","03","Winter",1,10,10,0,0,7,4,1,2,2,40
"1158","TBM2009030305","2009","03","Winter",1,10,10,0,2,3,2,3,5,7,47
"1159","TBM2009030306","2009","03","Winter",1,10,10,0,8,7,4,4,3,3,54
"1160","TBM2009030307","2009","03","Winter",1,10,10,0,2,7,1,2,3,2,41
"1161","TBM2009030905","2009","03","Winter",1,10,10,4,8,10,1,10,10,8,79
"1162","TBM2009030906","2009","03","Winter",1,10,10,10,9,7,1,6,7,7,74
"1163","TBM2009120601","2009","12","Winter",1,10,10,0,10,0,0,1,0,0,34
"1164","TBM2009120602","2009","12","Winter",1,10,10,0,1,3,6,1,4,7,47
"1165","TBM2009120603","2009","12","Winter",1,10,10,0,1,7,4,2,3,3,44
"1166","TBM2009120604","2009","12","Winter",1,10,10,0,1,10,0,4,5,2,47
"1167","TBM2009120606","2009","12","Winter",1,10,10,10,10,7,1,10,8,3,77
"1168","TBM2009120803","2009","12","Winter",1,10,10,2,9,7,1,9,8,5,68
"1169","TBM2010010203","2010","01","Winter",1,10,10,0,1,7,1,5,7,3,49
"1170","TBM2010010204","2010","01","Winter",1,10,10,0,9,7,7,7,6,5,68
"1171","TBM2010010601","2010","01","Winter",1,10,10,0,0,0,0,0,0,0,22
"1172","TBM2010010602","2010","01","Winter",1,10,10,1,2,7,1,4,4,2,46
"1173","TBM2010010603","2010","01","Winter",1,10,10,0,6,7,6,5,5,5,60
"1174","TBM2010010604","2010","01","Winter",1,10,10,0,8,0,3,2,2,2,41
"1175","TBM2010020901","2010","02","Winter",1,10,10,4,2,7,0,5,4,3,50
"1176","TBM2010020902","2010","02","Winter",1,10,10,10,10,3,0,3,2,2,56
"1177","TBM2010020903","2010","02","Winter",1,10,10,1,9,7,6,5,4,7,66
"1178","TBM2010020904","2010","02","Winter",1,10,10,0,0,0,0,0,0,0,22
"1179","TBM2010020905","2010","02","Winter",1,10,10,3,9,7,3,7,6,5,67
"1180","TBM2010021302","2010","02","Winter",1,10,10,0,8,3,5,3,3,3,50
"1181","TBM2010030603","2010","03","Winter",1,10,10,0,4,7,8,5,4,5,59
"1182","TBM2010030604","2010","03","Winter",1,10,10,2,3,7,7,9,8,8,71
"1183","TBM2010030605","2010","03","Winter",1,10,10,0,10,7,7,3,2,3,58
"1184","TBM2010030703","2010","03","Winter",1,10,10,0,1,3,9,1,1,2,41
"1185","TBM2010030802","2010","03","Winter",1,10,10,10,3,7,7,10,10,10,86
"1186","TBM2010030804","2010","03","Winter",1,10,10,1,9,7,7,10,9,10,81
"1187","TBM2010120201","2010","12","Winter",1,10,10,10,9,7,2,8,8,7,79
"1188","TBM2010120204","2010","12","Winter",1,10,10,1,10,3,6,3,2,2,52
"1189","TBM2010120205","2010","12","Winter",1,10,10,10,10,10,1,6,5,7,77
"1190","TBM2010120206","2010","12","Winter",1,10,10,0,9,10,6,8,7,8,76
"1191","TBM2011010701","2011","01","Winter",1,10,10,10,6,7,4,6,8,10,79
"1192","TBM2011010703","2011","01","Winter",1,10,10,0,0,3,8,0,2,3,40
"1193","TBM2011010704","2011","01","Winter",1,10,10,0,1,3,9,2,2,3,44
"1194","TBM2011011202","2011","01","Winter",1,10,10,10,8,10,6,10,10,10,93
"1195","TBM2011011203","2011","01","Winter",1,10,10,1,3,7,2,2,2,2,43
"1196","TBM2011011205","2011","01","Winter",1,10,10,0,9,7,9,5,5,8,70
"1197","TBM2011011206","2011","01","Winter",1,10,10,0,0,0,10,0,0,2,36
"1198","TBM2011020101","2011","02","Winter",1,10,10,4,8,7,1,5,4,3,58
"1199","TBM2011020901","2011","02","Winter",1,10,10,0,10,3,1,4,3,5,51
"1200","TBM2011020902","2011","02","Winter",1,10,10,0,0,0,10,0,0,2,36
"1201","TBM2011020904","2011","02","Winter",1,10,10,0,7,7,9,10,10,10,81
"1202","TBM2011020906","2011","02","Winter",1,10,10,1,1,10,9,5,6,7,66
"1203","TBM2011030505","2011","03","Winter",1,10,10,0,3,3,3,2,2,3,40
"1204","TBM2011030506","2011","03","Winter",1,10,10,10,10,7,1,7,6,5,73
"1205","TBM2011031202","2011","03","Winter",1,10,10,0,2,7,8,1,3,7,53
"1206","TBM2011031203","2011","03","Winter",1,10,10,0,2,10,8,4,7,7,64
"1207","TBM2011031205","2011","03","Winter",1,10,10,0,6,3,5,4,3,3,49
"1208","TBM2011031206","2011","03","Winter",1,10,10,0,8,7,4,6,7,8,67
"1209","TBM2011121002","2011","12","Winter",1,10,10,0,10,7,6,5,3,5,62
"1210","TBM2011121003","2011","12","Winter",1,10,10,0,2,3,10,1,1,3,44
"1211","TBM2011121004","2011","12","Winter",1,10,10,0,5,7,9,3,3,5,58
"1212","TBM2011121005","2011","12","Winter",1,10,10,0,0,3,1,0,2,2,31
"1213","TBM2012010402","2012","01","Winter",1,10,10,0,8,7,2,3,3,2,50
"1214","TBM2012010404","2012","01","Winter",1,10,10,0,2,7,7,7,7,3,59
"1215","TBM2012010504","2012","01","Winter",1,10,10,0,0,0,10,0,0,2,36
"1216","TBM2012010505","2012","01","Winter",1,10,10,0,6,7,9,5,6,8,68
"1217","TBM2012010506","2012","01","Winter",1,10,10,0,0,0,0,0,0,0,22
"1218","TBM2012020701","2012","02","Winter",1,10,10,0,2,7,10,3,3,7,58
"1219","TBM2012020702","2012","02","Winter",1,10,10,0,1,7,4,2,3,5,47
"1220","TBM2012020703","2012","02","Winter",1,10,10,0,8,7,4,4,3,3,54
"1221","TBM2012020705","2012","02","Winter",1,10,10,0,10,7,8,4,3,3,61
"1222","TBM2012021101","2012","02","Winter",1,10,10,4,8,7,0,4,4,2,54
"1223","TBM2012021104","2012","02","Winter",1,10,10,0,9,7,10,3,3,5,63
"1224","TBM2012031101","2012","03","Winter",1,10,10,0,2,7,2,4,5,5,50
"1225","TBM2012031102","2012","03","Winter",1,10,10,0,4,7,3,4,5,7,56
"1226","TBM2012031103","2012","03","Winter",1,10,10,0,0,0,0,0,0,0,22
"1227","TBM2012031105","2012","03","Winter",1,10,10,0,10,3,3,3,2,2,48
"1228","TBM2012120403","2012","12","Winter",1,10,10,0,9,3,4,2,2,2,47
"1229","TBM2012120404","2012","12","Winter",1,10,10,10,6,7,6,4,6,10,77
"1230","TBM2012120501","2012","12","Winter",1,10,10,0,3,7,1,4,5,3,48
"1231","TBM2012120502","2012","12","Winter",1,10,10,0,8,7,1,7,8,8,66
"1232","TBM2012120504","2012","12","Winter",1,10,10,0,7,7,1,8,8,5,62
"1233","TBM2012120505","2012","12","Winter",1,10,10,0,7,7,4,6,5,3,58
"1234","TBM2013010201","2013","01","Winter",1,10,10,0,8,7,1,6,7,5,60
"1235","TBM2013010202","2013","01","Winter",1,10,10,0,6,7,3,6,7,3,58
"1236","TBM2013010205","2013","01","Winter",1,10,10,0,7,7,4,9,10,10,74
"1237","TBM2013010207","2013","01","Winter",1,10,10,0,9,10,5,7,8,3,69
"1238","TBM2013020801","2013","02","Winter",1,10,10,0,5,10,4,8,9,10,73
"1239","TBM2013020802","2013","02","Winter",1,10,10,0,10,10,2,10,10,10,80
"1240","TBM2013020804","2013","02","Winter",1,10,10,0,7,10,4,10,10,10,79
"1241","TBM2013020807","2013","02","Winter",1,10,10,0,3,7,10,5,5,10,67
"1242","TBM2013021002","2013","02","Winter",1,10,10,0,1,7,8,3,6,5,56
"1243","TBM2013030204","2013","03","Winter",1,10,10,0,9,3,6,4,3,3,53
"1244","TBM2013030501","2013","03","Winter",1,10,10,0,6,7,6,9,8,10,73
"1245","TBM2013030502","2013","03","Winter",1,10,10,0,2,7,9,4,3,5,56
"1246","TBM2013030503","2013","03","Winter",1,10,10,0,8,3,3,2,2,3,46
"1247","TBM2013030505","2013","03","Winter",1,10,10,5,7,7,3,10,10,10,80
"1248","TBM2013120203","2013","12","Winter",1,10,10,1,5,3,0,1,1,0,34
"1249","TBM2013120208","2013","12","Winter",1,10,10,6,6,7,3,10,9,10,79
"1250","TBM2013120301","2013","12","Winter",1,10,10,0,0,3,0,0,3,2,31
"1251","TBM2013120303","2013","12","Winter",1,10,10,0,6,7,5,4,7,7,62
"1252","TBM2013120304","2013","12","Winter",1,10,10,0,8,7,0,4,5,2,51
"1253","TBM2013120305","2013","12","Winter",1,10,10,4,10,10,2,10,10,10,84
"1254","TBM2014010508","2014","01","Winter",1,10,10,0,10,0,10,1,0,2,48
"1255","TBM2014010901","2014","01","Winter",1,10,10,0,5,3,0,1,1,0,33
"1256","TBM2014010904","2014","01","Winter",1,10,10,0,9,10,0,3,5,3,56
"1257","TBM2014010905","2014","01","Winter",1,10,10,0,0,7,10,5,6,10,64
"1258","TBM2014010906","2014","01","Winter",1,10,10,0,2,7,5,1,2,2,43
"1259","TBM2014010907","2014","01","Winter",1,10,10,0,8,3,0,4,3,2,44
"1260","TBM2014020304","2014","02","Winter",1,10,10,0,2,7,1,7,7,3,52
"1261","TBM2014020305","2014","02","Winter",1,10,10,0,6,7,9,4,5,7,64
"1262","TBM2014020307","2014","02","Winter",1,10,10,0,1,7,0,1,3,2,38
"1263","TBM2014020404","2014","02","Winter",1,10,10,0,7,7,7,2,2,3,53
"1264","TBM2014020405","2014","02","Winter",1,10,10,0,6,10,8,3,5,7,66
"1265","TBM2014020406","2014","02","Winter",1,10,10,0,1,3,4,1,2,2,37
"1266","TBM2014030801","2014","03","Winter",1,10,10,0,3,3,9,4,3,7,54
"1267","TBM2014030802","2014","03","Winter",1,10,10,0,2,7,3,3,4,7,51
"1268","TBM2014031201","2014","03","Winter",1,10,10,0,7,7,6,3,3,3,54
"1269","TBM2014031202","2014","03","Winter",1,10,10,0,0,3,4,0,4,5,40
"1270","TBM2014031204","2014","03","Winter",1,10,10,0,9,7,7,2,2,2,54
"1271","TBM2014031206","2014","03","Winter",1,10,10,6,8,10,2,6,6,2,67
"1272","TBM2014120201","2014","12","Winter",1,10,10,0,9,3,0,2,2,0,40
"1273","TBM2014120203","2014","12","Winter",1,10,10,0,0,3,0,1,2,3,32
"1274","TBM2014120206","2014","12","Winter",1,10,10,0,9,7,3,4,3,5,57
"1275","TBM2014120207","2014","12","Winter",1,10,10,1,9,7,0,7,6,3,59
"1276","TBM2014120801","2014","12","Winter",1,10,10,0,2,7,9,2,2,3,50
"1277","TBM2014120802","2014","12","Winter",1,10,10,0,9,7,10,6,5,8,72
"1278","TBM2014120803","2014","12","Winter",1,10,10,0,10,7,6,5,3,3,60
"1279","TBM2014120808","2014","12","Winter",1,10,10,7,10,3,0,3,3,0,51
"1280","TBM2015010703","2015","01","Winter",1,10,10,0,0,0,0,0,0,0,22
"1281","TBM2015010708","2015","01","Winter",1,10,10,0,6,7,9,9,10,10,79
"1282","TBM2015010801","2015","01","Winter",1,10,10,0,8,7,3,5,4,3,56
"1283","TBM2015010804","2015","01","Winter",1,10,10,0,1,7,2,4,6,8,53
"1284","TBM2015010805","2015","01","Winter",1,10,10,0,2,3,10,1,1,3,44
"1285","TBM2015010806","2015","01","Winter",1,10,10,10,10,7,1,7,7,5,74
"1286","TBM2015020605","2015","02","Winter",1,10,10,0,10,0,10,1,0,2,48
"1287","TBM2015021101","2015","02","Winter",1,10,10,0,9,7,1,4,4,3,53
"1288","TBM2015021102","2015","02","Winter",1,10,10,0,8,3,3,4,3,3,49
"1289","TBM2015021103","2015","02","Winter",1,10,10,0,0,0,0,0,0,0,22
"1290","TBM2015021205","2015","02","Winter",1,10,10,10,8,7,8,6,6,8,81
"1291","TBM2015030707","2015","03","Winter",1,10,10,0,0,3,1,1,3,3,34
"1292","TBM2015031201","2015","03","Winter",1,10,10,0,8,7,5,7,8,10,72
"1293","TBM2015031203","2015","03","Winter",1,10,10,0,8,7,8,3,3,5,60
"1294","TBM2015031205","2015","03","Winter",1,10,10,0,0,7,1,5,5,3,46
"1295","TBM2015031207","2015","03","Winter",1,10,10,0,1,7,1,4,3,3,43
"1296","TBM2015120403","2015","12","Winter",1,10,10,0,6,3,3,3,3,3,46
"1297","TBM2015120404","2015","12","Winter",1,10,10,0,10,7,2,10,10,10,77
"1298","TBM2015120406","2015","12","Winter",1,10,10,3,0,10,0,6,7,5,57
"1299","TBM2015120501","2015","12","Winter",1,10,10,0,3,7,2,4,5,7,53
"1300","TBM2015120504","2015","12","Winter",1,10,10,10,9,7,1,6,7,5,72
"1301","TBM2015120505","2015","12","Winter",1,10,10,0,5,7,7,7,7,10,70
"1302","TBM2015120506","2015","12","Winter",1,10,10,0,2,7,3,2,4,5,48
"1303","TBM2015120507","2015","12","Winter",1,10,10,1,9,10,3,10,10,8,79
"1304","TBM1998100611","1998","10","Fall",2,10,10,10,9,7,1,4,4,3,64
"1305","TBM1998100613","1998","10","Fall",2,10,10,0,9,7,10,4,4,9,70
"1306","TBM1998100615","1998","10","Fall",2,10,10,0,7,10,6,10,9,10,80
"1307","TBM1998111201","1998","11","Fall",2,10,10,0,5,10,5,2,4,4,56
"1308","TBM1999100602","1999","10","Fall",2,10,10,0,5,3,6,5,5,1,50
"1309","TBM1999100618","1999","10","Fall",2,10,10,0,6,3,4,6,4,1,49
"1310","TBM1999110904","1999","11","Fall",2,10,10,0,9,7,0,3,4,1,49
"1311","TBM1999110906","1999","11","Fall",2,10,10,0,9,10,1,7,6,4,63
"1312","TBM2000100610","2000","10","Fall",2,10,10,0,8,7,6,6,6,6,66
"1313","TBM2000111403","2000","11","Fall",2,10,10,0,6,7,6,4,5,6,60
"1314","TBM2000111405","2000","11","Fall",2,10,10,0,5,3,5,4,5,4,51
"1315","TBM2000111406","2000","11","Fall",2,10,10,0,5,7,8,2,2,4,53
"1316","TBM2001100501","2001","10","Fall",2,10,10,0,5,7,5,3,4,3,52
"1317","TBM2001100502","2001","10","Fall",2,10,10,0,10,7,4,3,1,1,51
"1318","TBM2001100503","2001","10","Fall",2,10,10,1,8,7,0,3,4,0,48
"1319","TBM2001110901","2001","11","Fall",2,10,10,0,3,10,4,3,4,3,52
"1320","TBM2001110902","2001","11","Fall",2,10,10,0,0,0,0,0,0,0,22
"1321","TBM2001110903","2001","11","Fall",2,10,10,1,9,7,2,4,4,1,53
"1322","TBM2002100703","2002","10","Fall",2,10,10,0,4,7,1,8,10,7,63
"1323","TBM2002100704","2002","10","Fall",2,10,10,0,8,7,2,7,7,9,67
"1324","TBM2002100705","2002","10","Fall",2,10,10,0,7,7,2,5,6,4,57
"1325","TBM2002100706","2002","10","Fall",2,10,10,0,9,7,2,7,6,6,63
"1326","TBM2002111001","2002","11","Fall",2,10,10,0,9,10,2,7,6,3,63
"1327","TBM2002111002","2002","11","Fall",2,10,10,0,0,0,0,0,0,0,22
"1328","TBM2002111003","2002","11","Fall",2,10,10,0,1,7,2,1,1,3,39
"1329","TBM2002111008","2002","11","Fall",2,10,10,0,4,10,5,5,6,6,62
"1330","TBM2003101301","2003","10","Fall",2,10,10,0,3,7,5,3,4,4,51
"1331","TBM2003101302","2003","10","Fall",2,10,10,0,10,3,0,2,1,0,40
"1332","TBM2003101306","2003","10","Fall",2,10,10,0,6,7,6,10,8,6,70
"1333","TBM2003111503","2003","11","Fall",2,10,10,1,10,3,0,1,0,0,39
"1334","TBM2003111505","2003","11","Fall",2,10,10,0,3,3,5,0,1,1,37
"1335","TBM2003111506","2003","11","Fall",2,10,10,0,5,3,6,0,0,1,39
"1336","TBM2003111507","2003","11","Fall",2,10,10,0,8,7,4,5,6,4,60
"1337","TBM2004100601","2004","10","Fall",2,10,10,0,9,0,2,1,1,3,40
"1338","TBM2004100602","2004","10","Fall",2,10,10,0,3,3,8,1,1,1,41
"1339","TBM2004100603","2004","10","Fall",2,10,10,0,5,10,9,2,2,3,57
"1340","TBM2004100607","2004","10","Fall",2,10,10,0,7,7,5,6,4,3,58
"1341","TBM2004111302","2004","11","Fall",2,10,10,0,0,0,0,0,0,0,22
"1342","TBM2004111303","2004","11","Fall",2,10,10,0,0,3,7,0,1,1,36
"1343","TBM2005100101","2005","10","Fall",2,10,10,0,3,7,7,3,4,3,52
"1344","TBM2005100105","2005","10","Fall",2,10,10,0,0,7,10,0,1,4,47
"1345","TBM2005100107","2005","10","Fall",2,10,10,0,9,3,0,1,1,0,38
"1346","TBM2005110102","2005","11","Fall",2,10,10,0,10,0,0,0,0,0,33
"1347","TBM2005110103","2005","11","Fall",2,10,10,0,4,3,8,1,1,1,42
"1348","TBM2006100701","2006","10","Fall",2,10,10,0,10,7,1,5,5,4,58
"1349","TBM2006100702","2006","10","Fall",2,10,10,2,8,7,2,8,7,3,63
"1350","TBM2006100703","2006","10","Fall",2,10,10,0,10,3,2,3,2,3,48
"1351","TBM2006110305","2006","11","Fall",2,10,10,0,6,10,4,9,10,7,73
"1352","TBM2006110306","2006","11","Fall",2,10,10,0,2,7,0,2,2,1,38
"1353","TBM2006110307","2006","11","Fall",2,10,10,0,8,7,0,4,4,0,48
