"","Reference","year","month","Season","BAY_SEGMENT","NumIndivScore","TGAbundScore","BenthicTaxaScore","ESAbundScore","NumGuildsScore","NumTaxaScore","LRScore","SelecIndivScore","SelecTaxaScore","ShannonScore","Cumul_Score"
"1510","TBM2008020606","2008","02","Winter",1,10,10,1,0,8,3,0,9,3,1,45
"1511","TBM2008020806","2008","02","Winter",1,10,10,1,0,3,1,0,0,0,0,25
"1512","TBM2008030105","2008","03","Winter",1,10,10,4,0,8,5,1,0,3,7,48
"1513","TBM2008030107","2008","03","Winter",1,10,10,2,0,5,2,0,0,0,4,33
"1514","TBM2008030108","2008","03","Winter",1,10,10,5,4,10,7,3,0,0,7,56
"1515","TBM2008030109","2008","03","Winter",1,10,10,5,0,8,5,2,1,3,6,50
"1516","TBM2008030601","2008","03","Winter",1,10,10,5,0,5,4,0,0,7,7,48
"1517","TBM2008030604","2008","03","Winter",1,10,10,1,4,8,3,0,0,7,2,45
"1518","TBM2008030607","2008","03","Winter",1,10,10,4,10,8,5,0,0,3,2,52
"1519","TBM2008030901","2008","03","Winter",1,10,10,2,0,3,2,0,0,3,2,32
"1520","TBM2008120105","2008","12","Winter",1,10,10,10,10,10,10,0,0,3,10,73
"1521","TBM2008120301","2008","12","Winter",1,10,10,3,0,5,3,0,0,0,3,34
"1522","TBM2008120601","2008","12","Winter",1,10,10,3,0,8,4,0,0,0,7,42
"1523","TBM2008120602","2008","12","Winter",1,10,10,10,1,10,10,0,1,7,10,69
"1524","TBM2008120604","2008","12","Winter",1,10,10,5,0,5,4,0,0,0,9,43
"1525","TBM2008121301","2008","12","Winter",1,10,10,9,9,10,9,0,9,7,9,82
"1526","TBM2008121302","2008","12","Winter",1,10,10,5,1,10,6,0,0,7,5,54
"1527","TBM2008121303","2008","12","Winter",1,10,10,7,0,8,7,0,0,10,10,62
"1528","TBM2008121304","2008","12","Winter",1,10,10,4,0,8,3,0,0,3,7,45
"1529","TBM2008121307","2008","12","Winter",1,10,10,2,0,5,2,0,0,0,4,33
"1530","TBM2009010702","2009","01","Winter",1,10,10,8,0,8,8,0,0,7,8,59
"1531","TBM2009010802","2009","01","Winter",1,10,10,5,1,8,5,0,0,7,5,51
"1532","TBM2009010804","2009","01","Winter",1,10,10,1,0,5,2,0,0,0,3,31
"1533","TBM2009010806","2009","01","Winter",1,10,10,2,0,8,3,0,0,3,7,43
"1534","TBM2009011204","2009","01","Winter",1,10,10,3,0,5,3,0,0,0,6,37
"1535","TBM2009011205","2009","01","Winter",1,10,10,4,0,5,3,0,0,0,8,40
"1536","TBM2009011206","2009","01","Winter",1,10,10,3,0,5,3,0,0,3,6,40
"1537","TBM2009011207","2009","01","Winter",1,0,0,0,0,0,0,0,0,0,0,0
"1538","TBM2009020101","2009","02","Winter",1,10,10,1,0,3,1,0,0,0,0,25
"1539","TBM2009020905","2009","02","Winter",1,10,10,1,0,3,1,0,0,3,0,28
"1540","TBM2009020906","2009","02","Winter",1,10,10,5,0,5,5,0,0,3,10,48
"1541","TBM2009020907","2009","02","Winter",1,10,10,3,2,8,4,0,0,7,3,47
"1542","TBM2009021204","2009","02","Winter",1,10,10,1,0,3,1,0,0,0,0,25
"1543","TBM2009021205","2009","02","Winter",1,10,10,3,0,8,4,3,0,7,5,50
"1544","TBM2009021206","2009","02","Winter",1,10,10,5,0,8,4,4,0,3,2,46
"1545","TBM2009021207","2009","02","Winter",1,10,10,10,2,8,10,10,0,7,7,74
"1546","TBM2009030301","2009","03","Winter",1,10,10,4,10,5,5,0,10,3,3,60
"1547","TBM2009030302","2009","03","Winter",1,10,10,10,3,8,10,0,0,3,9,63
"1548","TBM2009030304","2009","03","Winter",1,10,10,5,0,5,4,1,0,0,5,40
"1549","TBM2009030801","2009","03","Winter",1,10,10,5,0,5,5,0,0,3,9,47
"1550","TBM2009030804","2009","03","Winter",1,10,10,3,0,10,3,0,0,0,7,43
"1551","TBM2009030808","2009","03","Winter",1,10,10,3,2,8,3,0,0,0,3,39
"1552","TBM2009030901","2009","03","Winter",1,10,10,3,1,8,3,3,0,0,4,42
"1553","TBM2009030902","2009","03","Winter",1,10,10,4,1,8,5,0,0,10,4,52
"1554","TBM2009030903","2009","03","Winter",1,10,10,1,0,3,1,0,0,0,0,25
"1555","TBM2009120605","2009","12","Winter",1,10,10,5,5,8,8,0,0,0,7,53
"1556","TBM2009120701","2009","12","Winter",1,10,10,1,0,3,1,0,0,0,0,25
"1557","TBM2009120702","2009","12","Winter",1,10,10,10,4,10,10,0,0,10,10,74
"1558","TBM2009120704","2009","12","Winter",1,10,10,9,0,10,10,0,2,10,10,71
"1559","TBM2009120705","2009","12","Winter",1,10,10,9,2,10,10,0,1,10,9,71
"1560","TBM2009120708","2009","12","Winter",1,10,10,3,0,8,3,0,0,0,2,36
"1561","TBM2009120709","2009","12","Winter",1,10,10,8,9,10,8,0,4,7,7,73
"1562","TBM2009120804","2009","12","Winter",1,10,10,5,0,5,5,0,0,3,8,46
"1563","TBM2009121001","2009","12","Winter",1,10,10,8,3,8,8,0,0,3,8,58
"1564","TBM2009121009","2009","12","Winter",1,10,10,8,10,10,9,0,1,3,10,71
"1565","TBM2010010201","2010","01","Winter",1,10,10,4,0,5,3,0,0,0,6,38
"1566","TBM2010010605","2010","01","Winter",1,10,10,3,0,5,3,0,0,3,6,40
"1567","TBM2010011102","2010","01","Winter",1,10,10,2,0,5,2,0,0,0,4,33
"1568","TBM2010011103","2010","01","Winter",1,0,0,0,0,0,0,0,0,0,0,0
"1569","TBM2010011105","2010","01","Winter",1,10,10,2,0,5,2,0,0,3,2,34
"1570","TBM2010011106","2010","01","Winter",1,10,10,5,1,5,4,0,1,7,7,50
"1571","TBM2010011108","2010","01","Winter",1,10,10,2,1,8,3,8,0,3,3,48
"1572","TBM2010011109","2010","01","Winter",1,10,10,5,1,8,6,0,0,0,6,46
"1573","TBM2010020101","2010","02","Winter",1,10,10,3,0,3,3,0,0,3,3,35
"1574","TBM2010020104","2010","02","Winter",1,10,10,4,0,5,3,0,0,3,7,42
"1575","TBM2010020105","2010","02","Winter",1,10,10,2,0,3,2,0,1,3,2,33
"1576","TBM2010020106","2010","02","Winter",1,10,10,5,0,8,6,10,10,7,1,67
"1577","TBM2010020107","2010","02","Winter",1,10,10,2,0,5,2,10,2,3,1,45
"1578","TBM2010020108","2010","02","Winter",1,10,10,2,0,5,2,10,3,3,1,46
"1579","TBM2010020109","2010","02","Winter",1,10,10,10,0,5,10,10,10,10,2,77
"1580","TBM2010020906","2010","02","Winter",1,10,10,5,0,10,6,0,10,10,2,63
"1581","TBM2010021301","2010","02","Winter",1,10,10,4,0,5,3,10,3,10,2,57
"1582","TBM2010021303","2010","02","Winter",1,10,10,4,0,8,5,10,1,10,3,61
"1583","TBM2010030101","2010","03","Winter",1,10,10,3,0,5,3,10,6,7,1,55
"1584","TBM2010030104","2010","03","Winter",1,10,10,4,0,8,5,10,10,7,2,66
"1585","TBM2010030106","2010","03","Winter",1,10,10,6,1,10,8,0,8,10,6,69
"1586","TBM2010030601","2010","03","Winter",1,10,10,10,1,8,10,10,10,10,5,84
"1587","TBM2010030602","2010","03","Winter",1,10,10,10,5,8,10,6,2,10,10,81
"1588","TBM2010030606","2010","03","Winter",1,10,10,5,0,8,5,10,2,7,5,62
"1589","TBM2010030801","2010","03","Winter",1,10,10,5,0,5,5,10,7,7,4,63
"1590","TBM2010032001","2010","03","Winter",1,10,10,2,8,8,3,10,5,3,6,65
"1591","TBM2010120202","2010","12","Winter",1,10,10,2,0,5,2,1,0,0,2,32
"1592","TBM2010120203","2010","12","Winter",1,10,10,5,0,8,4,0,7,3,2,49
"1593","TBM2010120705","2010","12","Winter",1,10,10,5,2,8,6,0,3,3,8,55
"1594","TBM2010120706","2010","12","Winter",1,0,0,0,0,0,0,0,0,0,0,0
"1595","TBM2010121002","2010","12","Winter",1,10,10,0,0,3,1,0,0,0,0,24
"1596","TBM2010121003","2010","12","Winter",1,10,10,1,0,3,1,0,0,0,0,25
"1597","TBM2010121004","2010","12","Winter",1,10,10,3,0,8,4,0,0,0,6,41
"1598","TBM2010121005","2010","12","Winter",1,10,10,5,0,10,5,0,1,7,9,57
"1599","TBM2010121006","2010","12","Winter",1,10,10,3,0,5,3,0,0,3,6,40
"1600","TBM2010121008","2010","12","Winter",1,10,10,4,0,8,3,0,1,7,6,49
"1601","TBM2011010601","2011","01","Winter",1,10,10,3,0,5,3,0,1,7,6,45
"1602","TBM2011010602","2011","01","Winter",1,10,10,1,0,3,1,0,1,3,0,29
"1603","TBM2011010603","2011","01","Winter",1,10,10,1,0,3,1,0,0,3,0,28
"1604","TBM2011010604","2011","01","Winter",1,10,10,2,0,5,2,0,0,7,3,39
"1605","TBM2011010605","2011","01","Winter",1,0,0,0,0,0,0,0,0,0,0,0
"1606","TBM2011010702","2011","01","Winter",1,10,10,3,0,8,3,0,10,10,1,55
"1607","TBM2011010705","2011","01","Winter",1,10,10,1,0,3,1,0,0,0,0,25
"1608","TBM2011011201","2011","01","Winter",1,10,10,2,0,8,3,0,0,3,3,39
"1609","TBM2011011204","2011","01","Winter",1,10,10,6,3,10,8,0,1,10,8,66
"1610","TBM2011020305","2011","02","Winter",1,10,10,2,0,5,2,1,0,0,2,32
"1611","TBM2011020306","2011","02","Winter",1,10,10,7,1,10,8,3,10,10,2,71
"1612","TBM2011020903","2011","02","Winter",1,10,10,3,0,8,3,0,2,7,5,48
"1613","TBM2011020905","2011","02","Winter",1,10,10,2,2,8,3,2,9,3,5,54
"1614","TBM2011021202","2011","02","Winter",1,10,10,4,0,5,3,0,0,0,5,37
"1615","TBM2011021302","2011","02","Winter",1,10,10,4,1,8,4,1,10,7,2,57
"1616","TBM2011021304","2011","02","Winter",1,10,10,1,0,3,1,0,0,3,0,28
"1617","TBM2011021305","2011","02","Winter",1,10,10,2,0,3,2,0,0,7,4,38
"1618","TBM2011021306","2011","02","Winter",1,10,10,1,0,3,1,0,0,0,0,25
"1619","TBM2011021307","2011","02","Winter",1,10,10,5,0,5,5,0,1,7,8,51
"1620","TBM2011030302","2011","03","Winter",1,0,0,0,0,0,0,0,0,0,0,0
"1621","TBM2011030303","2011","03","Winter",1,10,10,1,0,3,1,0,0,0,0,25
"1622","TBM2011030602","2011","03","Winter",1,0,0,0,0,0,0,0,0,0,0,0
"1623","TBM2011030603","2011","03","Winter",1,10,10,3,0,10,5,0,3,7,6,54
"1624","TBM2011030605","2011","03","Winter",1,10,10,8,1,8,8,5,10,10,6,76
"1625","TBM2011030606","2011","03","Winter",1,10,10,5,0,5,5,0,1,7,7,50
"1626","TBM2011030608","2011","03","Winter",1,10,10,3,0,5,3,0,0,3,6,40
"1627","TBM2011030609","2011","03","Winter",1,10,10,2,0,8,3,0,0,0,5,38
"1628","TBM2011031201","2011","03","Winter",1,10,10,5,2,8,6,0,10,7,6,64
"1629","TBM2011031204","2011","03","Winter",1,10,10,6,3,10,9,0,10,10,6,74
"1630","TBM2011120101","2011","12","Winter",1,10,10,5,5,10,6,0,1,3,4,54
"1631","TBM2011120102","2011","12","Winter",1,0,0,0,0,0,0,0,0,0,0,0
"1632","TBM2011120103","2011","12","Winter",1,10,10,2,0,3,2,0,0,7,4,38
"1633","TBM2011120104","2011","12","Winter",1,10,10,6,1,10,7,0,1,7,8,60
"1634","TBM2011120105","2011","12","Winter",1,10,10,2,0,5,2,0,0,0,4,33
"1635","TBM2011121001","2011","12","Winter",1,10,10,1,0,3,1,0,0,0,0,25
"1636","TBM2011121006","2011","12","Winter",1,10,10,2,2,8,3,0,0,0,4,39
"1637","TBM2011121103","2011","12","Winter",1,10,10,5,0,5,4,0,0,0,7,41
"1638","TBM2011121104","2011","12","Winter",1,10,10,7,0,8,7,0,0,7,9,58
"1639","TBM2011121105","2011","12","Winter",1,10,10,2,0,3,2,0,0,3,2,32
"1640","TBM2012010403","2012","01","Winter",1,10,10,1,1,5,2,0,0,0,2,31
"1641","TBM2012010501","2012","01","Winter",1,10,10,5,0,5,4,0,0,3,8,45
"1642","TBM2012010502","2012","01","Winter",1,10,10,4,2,8,5,0,0,0,3,42
"1643","TBM2012010503","2012","01","Winter",1,0,0,0,0,0,0,0,0,0,0,0
"1644","TBM2012010802","2012","01","Winter",1,10,10,3,0,5,3,0,0,0,6,37
"1645","TBM2012011001","2012","01","Winter",1,0,0,0,0,0,0,0,0,0,0,0
"1646","TBM2012011002","2012","01","Winter",1,10,10,9,3,10,10,0,1,10,6,69
"1647","TBM2012011003","2012","01","Winter",1,10,10,5,0,10,5,0,0,7,6,53
"1648","TBM2012011007","2012","01","Winter",1,10,10,5,0,8,6,10,0,0,5,54
"1649","TBM2012011008","2012","01","Winter",1,10,10,8,0,10,8,3,1,10,9,69
"1650","TBM2012020704","2012","02","Winter",1,10,10,5,0,8,4,0,1,10,7,55
"1651","TBM2012020801","2012","02","Winter",1,10,10,3,0,5,3,0,0,7,8,46
"1652","TBM2012020805","2012","02","Winter",1,10,10,3,0,5,3,1,0,3,4,39
"1653","TBM2012020806","2012","02","Winter",1,10,10,7,0,8,7,10,0,0,5,57
"1654","TBM2012021001","2012","02","Winter",1,10,10,4,0,5,3,10,0,0,1,43
"1655","TBM2012021002","2012","02","Winter",1,10,10,5,0,10,5,0,0,7,7,54
"1656","TBM2012021003","2012","02","Winter",1,10,10,5,1,10,8,0,10,10,3,67
"1657","TBM2012021004","2012","02","Winter",1,10,10,5,0,10,5,8,1,10,4,63
"1658","TBM2012021007","2012","02","Winter",1,10,10,4,0,8,6,1,0,7,8,54
"1659","TBM2012021008","2012","02","Winter",1,0,0,0,0,0,0,0,0,0,0,0
"1660","TBM2012030104","2012","03","Winter",1,10,10,1,1,5,2,0,0,0,3,32
"1661","TBM2012030105","2012","03","Winter",1,10,10,2,1,8,3,0,0,3,2,39
"1662","TBM2012030106","2012","03","Winter",1,0,0,0,0,0,0,0,0,0,0,0
"1663","TBM2012030107","2012","03","Winter",1,10,10,1,0,3,1,0,0,3,0,28
"1664","TBM2012030108","2012","03","Winter",1,10,10,7,1,5,7,10,0,3,5,58
"1665","TBM2012030903","2012","03","Winter",1,10,10,3,0,5,3,0,0,3,5,39
"1666","TBM2012031104","2012","03","Winter",1,10,10,5,0,10,6,0,0,7,9,57
"1667","TBM2012031106","2012","03","Winter",1,10,10,2,0,8,3,0,0,3,4,40
"1668","TBM2012031107","2012","03","Winter",1,10,10,6,2,8,8,0,1,3,9,57
"1669","TBM2012120401","2012","12","Winter",1,10,10,9,2,10,10,0,1,10,8,70
"1670","TBM2012120402","2012","12","Winter",1,10,10,7,2,10,8,0,1,10,8,66
"1671","TBM2012120503","2012","12","Winter",1,10,10,3,0,5,3,0,0,0,7,38
"1672","TBM2012120506","2012","12","Winter",1,10,10,10,5,10,10,0,2,10,5,72
"1673","TBM2012121005","2012","12","Winter",1,10,10,5,0,8,5,0,0,0,9,47
"1674","TBM2012121006","2012","12","Winter",1,10,10,1,0,3,2,0,0,0,3,29
"1675","TBM2012121007","2012","12","Winter",1,10,10,6,3,5,6,0,0,0,6,46
"1676","TBM2012121008","2012","12","Winter",1,10,10,5,0,5,5,0,0,3,9,47
"1677","TBM2012121009","2012","12","Winter",1,10,10,2,0,5,2,0,0,0,4,33
"1678","TBM2013010203","2013","01","Winter",1,10,10,5,0,5,4,0,0,10,6,50
"1679","TBM2013010204","2013","01","Winter",1,10,10,5,0,5,4,0,0,7,7,48
"1680","TBM2013010206","2013","01","Winter",1,10,10,6,7,8,7,0,1,7,2,58
"1681","TBM2013010301","2013","01","Winter",1,10,10,5,0,10,5,1,0,0,7,48
"1682","TBM2013010302","2013","01","Winter",1,10,10,8,1,10,8,0,5,10,8,70
"1683","TBM2013010304","2013","01","Winter",1,0,0,0,0,0,0,0,0,0,0,0
"1684","TBM2013010305","2013","01","Winter",1,10,10,3,0,8,3,0,0,0,6,40
"1685","TBM2013010405","2013","01","Winter",1,10,10,2,0,3,2,0,0,0,4,31
"1686","TBM2013020501","2013","02","Winter",1,10,10,7,4,8,7,0,3,10,8,67
"1687","TBM2013020505","2013","02","Winter",1,10,10,6,0,8,7,10,0,0,2,53
"1688","TBM2013020506","2013","02","Winter",1,10,10,5,3,8,6,0,0,7,3,52
"1689","TBM2013020507","2013","02","Winter",1,10,10,0,0,3,1,0,0,0,0,24
"1690","TBM2013020803","2013","02","Winter",1,10,10,2,0,8,3,0,0,0,6,39
"1691","TBM2013020805","2013","02","Winter",1,10,10,7,10,5,8,0,0,3,2,55
"1692","TBM2013020806","2013","02","Winter",1,10,10,2,0,5,3,0,0,0,7,37
"1693","TBM2013021001","2013","02","Winter",1,10,10,2,0,5,2,0,0,3,4,36
"1694","TBM2013021003","2013","02","Winter",1,10,10,8,2,10,9,5,1,10,9,74
"1695","TBM2013030202","2013","03","Winter",1,10,10,1,0,3,1,0,0,3,0,28
"1696","TBM2013030203","2013","03","Winter",1,10,10,4,1,10,5,0,0,7,3,50
"1697","TBM2013030301","2013","03","Winter",1,10,10,5,0,5,6,6,1,10,5,58
"1698","TBM2013030303","2013","03","Winter",1,10,10,5,0,8,4,0,0,3,9,49
"1699","TBM2013030304","2013","03","Winter",1,10,10,10,1,8,9,10,0,7,2,67
"1700","TBM2013030305","2013","03","Winter",1,0,0,0,0,0,0,0,0,0,0,0
"1701","TBM2013030307","2013","03","Winter",1,10,10,7,10,10,8,3,10,7,4,79
"1702","TBM2013030309","2013","03","Winter",1,10,10,6,0,5,6,7,2,10,5,61
"1703","TBM2013030504","2013","03","Winter",1,10,10,3,0,5,3,5,0,3,3,42
"1704","TBM2013031101","2013","03","Winter",1,10,10,1,0,3,1,0,0,0,0,25
"1705","TBM2013031107","2013","03","Winter",1,10,10,1,0,5,2,0,0,0,4,32
"1706","TBM2013120202","2013","12","Winter",1,10,10,3,0,3,3,0,0,0,6,35
"1707","TBM2013120302","2013","12","Winter",1,10,10,10,10,10,10,0,4,7,4,75
"1708","TBM2013120306","2013","12","Winter",1,10,10,6,1,10,7,0,2,3,8,57
"1709","TBM2013121001","2013","12","Winter",1,10,10,5,0,5,4,0,0,3,8,45
"1710","TBM2013121003","2013","12","Winter",1,10,10,6,0,8,6,0,0,7,10,57
"1711","TBM2013121004","2013","12","Winter",1,10,10,3,0,3,3,0,0,0,5,34
"1712","TBM2013121005","2013","12","Winter",1,10,10,1,0,3,1,0,0,3,0,28
"1713","TBM2013121008","2013","12","Winter",1,10,10,10,3,8,10,0,0,3,9,63
"1714","TBM2014010507","2014","01","Winter",1,10,10,5,0,8,4,0,0,0,7,44
"1715","TBM2014010701","2014","01","Winter",1,10,10,5,0,5,4,0,0,7,8,49
"1716","TBM2014010702","2014","01","Winter",1,10,10,3,0,3,3,0,0,0,4,33
"1717","TBM2014010703","2014","01","Winter",1,0,0,0,0,0,0,0,0,0,0,0
"1718","TBM2014010705","2014","01","Winter",1,10,10,1,0,3,1,0,0,3,0,28
"1719","TBM2014010706","2014","01","Winter",1,10,10,7,1,8,7,9,0,0,5,57
"1720","TBM2014010708","2014","01","Winter",1,10,10,0,0,3,1,0,0,0,0,24
"1721","TBM2014010902","2014","01","Winter",1,10,10,8,6,8,8,10,0,3,7,70
"1722","TBM2014010903","2014","01","Winter",1,10,10,8,5,10,10,0,0,7,7,67
"1723","TBM2014020301","2014","02","Winter",1,10,10,6,10,8,8,0,2,7,7,68
"1724","TBM2014020302","2014","02","Winter",1,10,10,1,0,3,1,0,0,0,0,25
"1725","TBM2014020303","2014","02","Winter",1,10,10,5,7,8,5,0,0,0,3,48
"1726","TBM2014020306","2014","02","Winter",1,0,0,0,0,0,0,0,0,0,0,0
"1727","TBM2014020308","2014","02","Winter",1,10,10,2,2,5,3,0,0,3,2,37
"1728","TBM2014021102","2014","02","Winter",1,10,10,1,0,3,1,0,0,0,0,25
"1729","TBM2014021103","2014","02","Winter",1,10,10,1,0,5,2,0,0,3,3,34
"1730","TBM2014021106","2014","02","Winter",1,10,10,5,0,5,4,10,0,3,2,49
"1731","TBM2014021107","2014","02","Winter",1,10,10,2,0,3,2,0,0,0,4,31
"1732","TBM2014030101","2014","03","Winter",1,10,10,9,10,8,10,0,8,10,6,81
"1733","TBM2014030904","2014","03","Winter",1,10,10,5,0,8,5,10,0,0,3,51
"1734","TBM2014031203","2014","03","Winter",1,10,10,1,0,3,1,0,0,3,0,28
"1735","TBM2014031205","2014","03","Winter",1,10,10,6,0,10,8,10,0,0,2,56
"1736","TBM2014031302","2014","03","Winter",1,10,10,6,0,5,6,0,0,7,10,54
"1737","TBM2014031304","2014","03","Winter",1,10,10,4,4,8,6,0,0,0,5,47
"1738","TBM2014031306","2014","03","Winter",1,10,10,3,10,8,5,0,1,7,1,55
"1739","TBM2014031307","2014","03","Winter",1,10,10,3,0,3,3,0,0,0,6,35
"1740","TBM2014120202","2014","12","Winter",1,10,10,2,3,5,3,0,0,0,2,35
"1741","TBM2014120204","2014","12","Winter",1,10,10,3,1,3,3,0,0,0,2,32
"1742","TBM2014120205","2014","12","Winter",1,10,10,5,10,8,7,0,10,7,8,75
"1743","TBM2014120503","2014","12","Winter",1,10,10,5,3,8,6,0,0,3,5,50
"1744","TBM2014121003","2014","12","Winter",1,10,10,2,0,5,2,0,0,3,4,36
"1745","TBM2014121004","2014","12","Winter",1,10,10,8,0,8,8,0,0,7,7,58
"1746","TBM2014121005","2014","12","Winter",1,10,10,9,1,8,8,0,0,7,10,63
"1747","TBM2014121007","2014","12","Winter",1,10,10,3,1,3,3,0,0,0,1,31
"1748","TBM2014121009","2014","12","Winter",1,10,10,7,0,5,7,0,1,3,10,53
"1749","TBM2015010702","2015","01","Winter",1,10,10,5,0,8,4,0,0,3,8,48
"1750","TBM2015010706","2015","01","Winter",1,10,10,7,10,10,8,0,0,7,7,69
"1751","TBM2015010707","2015","01","Winter",1,10,10,3,0,5,3,0,0,3,5,39
"1752","TBM2015010802","2015","01","Winter",1,10,10,2,0,8,3,0,0,0,5,38
"1753","TBM2015010803","2015","01","Winter",1,10,10,3,0,5,3,0,0,0,1,32
"1754","TBM2015011303","2015","01","Winter",1,10,10,4,2,5,3,0,0,0,2,36
"1755","TBM2015011304","2015","01","Winter",1,10,10,5,10,5,4,0,0,0,5,49
"1756","TBM2015011305","2015","01","Winter",1,10,10,3,0,3,3,0,0,0,5,34
"1757","TBM2015011306","2015","01","Winter",1,10,10,8,1,8,8,7,0,3,5,60
"1758","TBM2015011307","2015","01","Winter",1,10,10,7,0,8,7,1,0,0,10,53
"1759","TBM2015020601","2015","02","Winter",1,10,10,1,0,3,1,0,0,0,0,25
"1760","TBM2015020602","2015","02","Winter",1,10,10,5,4,8,6,0,0,3,7,53
"1761","TBM2015020604","2015","02","Winter",1,10,10,3,0,3,3,0,0,0,3,32
"1762","TBM2015020606","2015","02","Winter",1,10,10,5,0,8,5,0,0,3,8,49
"1763","TBM2015020608","2015","02","Winter",1,10,10,5,3,8,6,0,0,7,3,52
"1764","TBM2015021104","2015","02","Winter",1,10,10,4,5,8,5,0,1,7,3,53
"1765","TBM2015021105","2015","02","Winter",1,10,10,2,1,10,5,0,0,7,8,53
"1766","TBM2015021203","2015","02","Winter",1,10,10,5,0,8,4,0,0,3,8,48
"1767","TBM2015021204","2015","02","Winter",1,10,10,2,0,5,2,0,0,0,4,33
"1768","TBM2015030705","2015","03","Winter",1,10,10,4,1,5,3,0,0,3,7,43
"1769","TBM2015030706","2015","03","Winter",1,10,10,5,0,8,5,9,0,0,2,49
"1770","TBM2015031001","2015","03","Winter",1,10,10,2,0,5,2,0,0,3,4,36
"1771","TBM2015031002","2015","03","Winter",1,10,10,5,0,8,6,0,2,10,7,58
"1772","TBM2015031005","2015","03","Winter",1,10,10,1,0,3,1,0,0,0,0,25
"1773","TBM2015031006","2015","03","Winter",1,10,10,6,1,8,7,0,0,3,8,53
"1774","TBM2015031008","2015","03","Winter",1,10,10,3,0,5,3,0,0,3,6,40
"1775","TBM2015031009","2015","03","Winter",1,10,10,6,10,8,8,0,2,7,4,65
"1776","TBM2015031202","2015","03","Winter",1,10,10,9,5,10,10,1,0,7,9,71
"1777","TBM2015031204","2015","03","Winter",1,10,10,8,8,10,9,0,1,7,9,72
"1778","TBM2015031206","2015","03","Winter",1,10,10,5,1,8,5,0,0,3,8,50
"1779","TBM2015120301","2015","12","Winter",1,10,10,1,0,3,1,0,0,0,0,25
"1780","TBM2015120302","2015","12","Winter",1,10,10,2,0,5,2,0,0,0,2,31
"1781","TBM2015120303","2015","12","Winter",1,10,10,8,1,10,8,0,1,3,10,61
"1782","TBM2015120306","2015","12","Winter",1,10,10,6,0,8,7,0,0,0,4,45
"1783","TBM2015120308","2015","12","Winter",1,10,10,10,10,10,10,0,0,10,1,71
"1784","TBM2015120401","2015","12","Winter",1,10,10,5,6,5,5,0,0,3,3,47
"1785","TBM2015120402","2015","12","Winter",1,10,10,10,10,10,10,0,2,10,3,75
"1786","TBM2015120405","2015","12","Winter",1,10,10,9,0,8,8,0,0,7,10,62
"1787","TBM2015120407","2015","12","Winter",1,10,10,10,2,8,10,0,3,10,10,73
"1788","TBM2015120408","2015","12","Winter",1,10,10,6,2,10,7,0,4,7,7,63
"1789","TBM2015120503","2015","12","Winter",1,10,10,8,3,10,9,0,0,3,9,62
"1790","TBM1998100602","1998","10","Fall",2,10,10,1,0,5,2,0,0,0,4,32
"1791","TBM1998100604","1998","10","Fall",2,10,10,7,0,10,8,0,0,3,8,56
"1792","TBM1998100605","1998","10","Fall",2,10,10,2,0,5,2,0,0,0,1,30
"1793","TBM1998100607","1998","10","Fall",2,10,10,7,1,10,6,0,2,8,6,60
"1794","TBM1998100609","1998","10","Fall",2,10,10,3,1,8,3,0,0,3,1,39
"1795","TBM1998110202","1998","11","Fall",2,0,0,0,0,0,0,0,0,0,0,0
"1796","TBM1998110414","1998","11","Fall",2,10,10,3,0,8,3,0,0,5,7,46
"1797","TBM1999101901","1999","10","Fall",2,10,10,4,8,8,6,0,0,3,4,53
"1798","TBM1999101902","1999","10","Fall",2,10,10,4,0,8,4,0,1,5,3,45
"1799","TBM1999101903","1999","10","Fall",2,10,10,3,0,8,4,0,0,0,6,41
"1800","TBM1999110901","1999","11","Fall",2,10,10,2,0,10,3,0,0,0,7,42
"1801","TBM1999110902","1999","11","Fall",2,10,10,3,0,8,2,0,0,5,2,40
"1802","TBM1999110903","1999","11","Fall",2,10,10,2,0,5,1,0,0,0,4,32
"1803","TBM1999110905","1999","11","Fall",2,10,10,1,0,3,1,0,0,0,0,25
"1804","TBM1999110907","1999","11","Fall",2,10,10,1,10,5,2,0,0,0,0,38
"1805","TBM2000101103","2000","10","Fall",2,10,10,1,0,5,1,0,0,3,3,33
"1806","TBM2000101104","2000","10","Fall",2,10,10,3,0,5,2,0,3,3,4,40
"1807","TBM2000101105","2000","10","Fall",2,10,10,10,0,10,10,0,10,10,9,79
"1808","TBM2000101106","2000","10","Fall",2,10,10,4,0,10,6,0,3,8,7,58
"1809","TBM2000110917","2000","11","Fall",2,10,10,3,1,10,4,0,1,3,2,44
"1810","TBM2000110920","2000","11","Fall",2,10,10,5,0,8,6,0,1,5,7,52
"1811","TBM2000111401","2000","11","Fall",2,10,10,4,0,10,6,0,3,5,8,56
"1812","TBM2000111402","2000","11","Fall",2,10,10,5,4,10,6,0,2,8,2,57
"1813","TBM2001100301","2001","10","Fall",2,10,10,7,0,8,9,0,2,10,8,64
"1814","TBM2001100303","2001","10","Fall",2,10,10,4,0,5,4,0,0,5,7,45
"1815","TBM2001100307","2001","10","Fall",2,10,10,8,0,8,6,0,9,5,5,61
"1816","TBM2001100504","2001","10","Fall",2,10,10,2,10,8,2,0,0,3,0,45
"1817","TBM2001100505","2001","10","Fall",2,10,10,10,5,10,9,0,10,8,6,78
